AGEGROUP,Time,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD,NAME,OBJECTID
Age_20_29,81.0,14920,5430,1288,119,0,10,5,16877,8,Oost-Zuid-Holland,28
Age_30_39,81.0,15078,8626,65,91,0,9,1,15125,10,Oost-Zuid-Holland,28
Age_40_49,81.0,16972,10609,698,146,3,13,19,14436,26,Oost-Zuid-Holland,28
Age_50_59,81.0,19406,6713,1619,484,4,46,38,20160,128,Oost-Zuid-Holland,28
Age_60_69,81.0,16934,3720,4443,1336,8,16,138,13781,337,Oost-Zuid-Holland,28
Age_70_79,81.0,12912,5727,1574,844,0,31,18,8583,349,Oost-Zuid-Holland,28
Age_80_150,81.0,6349,2795,1520,734,0,17,32,3149,380,Oost-Zuid-Holland,28
Age_0_9,82.0,13697,5409,3010,0,0,0,0,14126,0,Oost-Zuid-Holland,28
Age_10_19,82.0,14939,7118,1299,350,0,10,24,16722,8,Oost-Zuid-Holland,28
Age_20_29,82.0,13174,5439,1382,135,0,9,3,18506,9,Oost-Zuid-Holland,28
Age_30_39,82.0,13395,8724,64,100,0,12,2,16698,10,Oost-Zuid-Holland,28
Age_40_49,82.0,15061,10882,771,148,3,17,18,15992,30,Oost-Zuid-Holland,28
Age_50_59,82.0,17231,6748,1683,528,4,39,32,22186,147,Oost-Zuid-Holland,28
Age_60_69,82.0,15041,3708,4652,1428,8,10,172,15295,399,Oost-Zuid-Holland,28
Age_70_79,82.0,11478,5887,1612,960,0,38,31,9629,403,Oost-Zuid-Holland,28
Age_80_150,82.0,5679,2830,1562,854,0,24,43,3546,438,Oost-Zuid-Holland,28
Age_0_9,83.0,12098,5255,3199,0,0,0,0,15690,0,Oost-Zuid-Holland,28
Age_10_19,83.0,13164,7129,1360,378,0,9,19,18402,9,Oost-Zuid-Holland,28
Age_20_29,83.0,11658,5303,1402,157,1,16,1,20108,11,Oost-Zuid-Holland,28
Age_30_39,83.0,11785,8741,78,97,0,19,4,18268,13,Oost-Zuid-Holland,28
Age_40_49,83.0,13333,10917,770,169,3,15,12,17666,37,Oost-Zuid-Holland,28
Age_50_59,83.0,15163,6639,1640,582,4,36,42,24324,168,Oost-Zuid-Holland,28
Age_60_69,83.0,13235,3677,4810,1578,8,16,178,16770,441,Oost-Zuid-Holland,28
Age_70_79,83.0,10120,5884,1682,1076,0,51,27,10744,454,Oost-Zuid-Holland,28
Age_80_150,83.0,5026,2798,1647,928,0,26,52,3976,523,Oost-Zuid-Holland,28
Age_0_9,84.0,10633,5055,3245,0,0,0,0,17309,0,Oost-Zuid-Holland,28
Age_10_19,84.0,11603,7034,1361,413,0,8,14,20027,10,Oost-Zuid-Holland,28
Age_20_29,84.0,10210,5150,1419,169,1,10,6,21678,14,Oost-Zuid-Holland,28
Age_30_39,84.0,10286,8637,75,107,0,14,1,19872,13,Oost-Zuid-Holland,28
Age_40_49,84.0,11670,10921,824,186,3,15,12,19244,47,Oost-Zuid-Holland,28
Age_50_59,84.0,13303,6368,1635,598,5,42,41,26413,193,Oost-Zuid-Holland,28
Age_60_69,84.0,11581,3588,4906,1680,10,27,187,18221,513,Oost-Zuid-Holland,28
Age_70_79,84.0,8884,5742,1782,1179,0,46,33,11845,527,Oost-Zuid-Holland,28
Age_80_150,84.0,4426,2729,1715,1016,0,25,56,4402,607,Oost-Zuid-Holland,28
Age_0_9,85.0,9237,4846,3324,0,0,0,0,18835,0,Oost-Zuid-Holland,28
Age_10_19,85.0,10147,6718,1393,448,0,10,27,21715,12,Oost-Zuid-Holland,28
Age_20_29,85.0,8903,4838,1450,187,1,12,6,23243,17,Oost-Zuid-Holland,28
Age_30_39,85.0,8963,8390,93,101,0,17,1,21423,17,Oost-Zuid-Holland,28
Age_40_49,85.0,10237,10587,846,196,3,13,20,20968,52,Oost-Zuid-Holland,28
Age_50_59,85.0,11658,6041,1627,644,5,50,47,28316,210,Oost-Zuid-Holland,28
Age_60_69,85.0,10098,3310,4934,1829,9,34,202,19711,586,Oost-Zuid-Holland,28
Age_70_79,85.0,7777,5548,1806,1322,0,38,31,12921,595,Oost-Zuid-Holland,28
Age_80_150,85.0,3836,2666,1752,1092,0,26,63,4845,696,Oost-Zuid-Holland,28
Age_0_9,86.0,8005,4564,3336,0,0,0,0,20337,0,Oost-Zuid-Holland,28
Age_10_19,86.0,8891,6319,1402,462,0,17,26,23340,13,Oost-Zuid-Holland,28
Age_20_29,86.0,7692,4593,1428,205,0,15,4,24700,20,Oost-Zuid-Holland,28
Age_30_39,86.0,7808,7980,102,110,0,20,0,22965,20,Oost-Zuid-Holland,28
Age_40_49,86.0,8899,10334,812,217,3,13,16,22575,53,Oost-Zuid-Holland,28
Age_50_59,86.0,10200,5608,1618,644,5,52,50,30187,234,Oost-Zuid-Holland,28
Age_60_69,86.0,8824,2986,4933,1922,12,27,218,21123,668,Oost-Zuid-Holland,28
Age_70_79,86.0,6781,5284,1830,1373,0,56,42,14002,670,Oost-Zuid-Holland,28
Age_80_150,86.0,3309,2576,1750,1177,0,30,58,5268,808,Oost-Zuid-Holland,28
Age_0_9,87.0,6986,4156,3371,0,0,0,0,21729,0,Oost-Zuid-Holland,28
Age_10_19,87.0,7716,5926,1389,485,0,12,25,24899,18,Oost-Zuid-Holland,28
Age_20_29,87.0,6702,4139,1429,206,0,18,6,26136,21,Oost-Zuid-Holland,28
Age_30_39,87.0,6724,7630,82,129,0,16,0,24400,24,Oost-Zuid-Holland,28
Age_40_49,87.0,7743,9929,771,215,3,15,17,24163,66,Oost-Zuid-Holland,28
Age_50_59,87.0,8857,5150,1515,692,6,47,57,32013,261,Oost-Zuid-Holland,28
Age_60_69,87.0,7697,2629,4811,2055,12,33,210,22518,748,Oost-Zuid-Holland,28
Age_70_79,87.0,5872,4922,1806,1487,0,55,31,15092,773,Oost-Zuid-Holland,28
Age_80_150,87.0,2899,2374,1744,1262,0,24,60,5700,913,Oost-Zuid-Holland,28
Age_0_9,88.0,6037,3814,3268,0,0,0,0,23123,0,Oost-Zuid-Holland,28
Age_10_19,88.0,6735,5464,1359,487,0,17,31,26359,18,Oost-Zuid-Holland,28
Age_20_29,88.0,5832,3719,1388,207,0,23,4,27462,22,Oost-Zuid-Holland,28
Age_30_39,88.0,5814,7100,82,141,0,9,3,25830,26,Oost-Zuid-Holland,28
Age_40_49,88.0,6677,9496,744,229,4,14,18,25669,71,Oost-Zuid-Holland,28
Age_50_59,88.0,7684,4658,1513,696,5,37,53,33653,299,Oost-Zuid-Holland,28
Age_60_69,88.0,6692,2343,4702,2123,13,26,255,23722,837,Oost-Zuid-Holland,28
Age_70_79,88.0,5118,4595,1707,1552,0,53,53,16090,870,Oost-Zuid-Holland,28
Age_80_150,88.0,2499,2218,1683,1276,0,41,83,6151,1025,Oost-Zuid-Holland,28
Age_0_9,89.0,5247,3395,3128,0,0,0,0,24472,0,Oost-Zuid-Holland,28
Age_10_19,89.0,5824,5070,1302,506,0,15,28,27703,22,Oost-Zuid-Holland,28
Age_20_29,89.0,5050,3376,1327,208,0,18,9,28642,27,Oost-Zuid-Holland,28
Age_30_39,89.0,5093,6622,80,143,0,11,5,27021,30,Oost-Zuid-Holland,28
Age_40_49,89.0,5825,8855,708,231,4,17,19,27185,78,Oost-Zuid-Holland,28
Age_50_59,89.0,6693,4150,1464,692,6,44,58,35167,324,Oost-Zuid-Holland,28
Age_60_69,89.0,5785,2099,4458,2181,14,35,237,24975,929,Oost-Zuid-Holland,28
Age_70_79,89.0,4467,4247,1613,1608,0,58,42,17019,984,Oost-Zuid-Holland,28
Age_80_150,89.0,2180,2033,1632,1313,0,43,60,6563,1152,Oost-Zuid-Holland,28
Age_0_9,90.0,4579,3028,2993,0,0,0,0,25642,0,Oost-Zuid-Holland,28
Age_10_19,90.0,5098,4594,1230,513,0,18,16,28977,24,Oost-Zuid-Holland,28
Age_20_29,90.0,4453,2971,1227,199,0,22,8,29750,27,Oost-Zuid-Holland,28
Age_30_39,90.0,4479,6058,68,141,0,13,6,28209,31,Oost-Zuid-Holland,28
Age_40_49,90.0,5085,8287,680,227,3,16,23,28514,87,Oost-Zuid-Holland,28
Age_50_59,90.0,5886,3642,1365,695,6,39,53,36556,356,Oost-Zuid-Holland,28
Age_60_69,90.0,5066,1821,4268,2183,15,49,240,26048,1023,Oost-Zuid-Holland,28
Age_70_79,90.0,3879,3875,1584,1628,0,64,32,17882,1094,Oost-Zuid-Holland,28
Age_80_150,90.0,1927,1801,1558,1349,0,35,55,6978,1273,Oost-Zuid-Holland,28
Age_0_9,91.0,4003,2655,2814,0,0,0,0,26770,0,Oost-Zuid-Holland,28
Age_10_19,91.0,4481,4074,1152,525,0,18,26,30169,25,Oost-Zuid-Holland,28
Age_20_29,91.0,3922,2601,1133,212,0,14,5,30738,32,Oost-Zuid-Holland,28
Age_30_39,91.0,3952,5419,74,142,0,14,7,29363,34,Oost-Zuid-Holland,28
Age_40_49,91.0,4482,7636,627,219,4,18,29,29816,91,Oost-Zuid-Holland,28
Age_50_59,91.0,5202,3219,1229,673,6,56,50,37788,375,Oost-Zuid-Holland,28
Age_60_69,91.0,4438,1527,4037,2188,15,38,258,27107,1105,Oost-Zuid-Holland,28
Age_70_79,91.0,3413,3478,1527,1610,0,56,44,18706,1204,Oost-Zuid-Holland,28
Age_80_150,91.0,1678,1617,1461,1332,0,45,83,7370,1390,Oost-Zuid-Holland,28
Age_0_9,92.0,3524,2304,2617,0,0,0,0,27797,0,Oost-Zuid-Holland,28
Age_10_19,92.0,3940,3611,1098,521,0,24,30,31218,28,Oost-Zuid-Holland,28
Age_20_29,92.0,3491,2246,1056,217,0,15,3,31594,35,Oost-Zuid-Holland,28
Age_30_39,92.0,3480,4854,78,136,0,20,5,30395,37,Oost-Zuid-Holland,28
Age_40_49,92.0,3964,6961,566,197,4,17,33,31079,101,Oost-Zuid-Holland,28
Age_50_59,92.0,4616,2773,1077,639,6,78,43,38963,403,Oost-Zuid-Holland,28
Age_60_69,92.0,3871,1323,3776,2179,17,35,244,28061,1207,Oost-Zuid-Holland,28
Age_70_79,92.0,3005,3132,1415,1600,0,64,48,19466,1308,Oost-Zuid-Holland,28
Age_80_150,92.0,1474,1431,1395,1306,0,46,71,7719,1534,Oost-Zuid-Holland,28
Age_0_9,93.0,3144,1999,2388,0,0,0,0,28711,0,Oost-Zuid-Holland,28
Age_10_19,93.0,3488,3164,1046,509,0,18,27,32187,31,Oost-Zuid-Holland,28
Age_20_29,93.0,3082,1987,982,214,0,18,11,32328,35,Oost-Zuid-Holland,28
Age_30_39,93.0,3123,4345,74,137,1,20,4,31261,40,Oost-Zuid-Holland,28
Age_40_49,93.0,3552,6350,541,191,4,14,36,32127,107,Oost-Zuid-Holland,28
Age_50_59,93.0,4102,2463,974,618,6,55,54,39888,438,Oost-Zuid-Holland,28
Age_60_69,93.0,3457,1129,3503,2122,17,33,285,28880,1287,Oost-Zuid-Holland,28
Age_70_79,93.0,2676,2778,1338,1594,0,51,38,20142,1421,Oost-Zuid-Holland,28
Age_80_150,93.0,1307,1271,1260,1328,0,36,55,8056,1663,Oost-Zuid-Holland,28
Age_0_9,94.0,2794,1754,2170,0,0,0,0,29524,0,Oost-Zuid-Holland,28
Age_10_19,94.0,3125,2744,973,475,0,21,31,33068,33,Oost-Zuid-Holland,28
Age_20_29,94.0,2777,1685,885,215,0,19,7,33032,37,Oost-Zuid-Holland,28
Age_30_39,94.0,2786,3928,61,137,1,13,4,32034,41,Oost-Zuid-Holland,28
Age_40_49,94.0,3185,5750,484,176,5,14,34,33155,119,Oost-Zuid-Holland,28
Age_50_59,94.0,3692,2064,882,583,4,41,50,40816,466,Oost-Zuid-Holland,28
Age_60_69,94.0,3100,953,3124,2097,18,42,265,29723,1391,Oost-Zuid-Holland,28
Age_70_79,94.0,2397,2475,1258,1537,0,64,49,20731,1527,Oost-Zuid-Holland,28
Age_80_150,94.0,1181,1115,1126,1289,0,34,94,8366,1771,Oost-Zuid-Holland,28
Age_0_9,95.0,2523,1503,1969,0,0,0,0,30247,0,Oost-Zuid-Holland,28
Age_10_19,95.0,2824,2374,858,476,0,10,38,33857,33,Oost-Zuid-Holland,28
Age_20_29,95.0,2518,1420,804,206,0,23,12,33635,39,Oost-Zuid-Holland,28
Age_30_39,95.0,2518,3499,53,128,1,21,7,32737,41,Oost-Zuid-Holland,28
Age_40_49,95.0,2864,5192,416,176,5,16,22,34109,122,Oost-Zuid-Holland,28
Age_50_59,95.0,3329,1772,804,548,4,44,45,41566,486,Oost-Zuid-Holland,28
Age_60_69,95.0,2818,778,2842,1985,19,42,262,30472,1495,Oost-Zuid-Holland,28
Age_70_79,95.0,2157,2148,1129,1505,0,42,39,21374,1644,Oost-Zuid-Holland,28
Age_80_150,95.0,1043,990,999,1280,0,36,63,8674,1891,Oost-Zuid-Holland,28
Age_0_9,96.0,2306,1258,1807,0,0,0,0,30871,0,Oost-Zuid-Holland,28
Age_10_19,96.0,2570,2057,772,454,0,16,30,34538,33,Oost-Zuid-Holland,28
Age_20_29,96.0,2305,1215,725,191,0,23,8,34148,42,Oost-Zuid-Holland,28
Age_30_39,96.0,2288,3099,46,124,1,23,3,33375,46,Oost-Zuid-Holland,28
Age_40_49,96.0,2625,4686,378,169,7,16,26,34882,133,Oost-Zuid-Holland,28
Age_50_59,96.0,3038,1527,670,509,5,39,44,42255,511,Oost-Zuid-Holland,28
Age_60_69,96.0,2598,635,2564,1904,19,35,254,31113,1591,Oost-Zuid-Holland,28
Age_70_79,96.0,1960,1849,1016,1483,0,54,34,21901,1741,Oost-Zuid-Holland,28
Age_80_150,96.0,952,866,924,1225,0,37,86,8893,1993,Oost-Zuid-Holland,28
Age_0_9,97.0,2111,1064,1619,0,0,0,0,31448,0,Oost-Zuid-Holland,28
Age_10_19,97.0,2348,1766,696,437,0,14,27,35147,35,Oost-Zuid-Holland,28
Age_20_29,97.0,2089,1063,666,191,1,18,9,34574,46,Oost-Zuid-Holland,28
Age_30_39,97.0,2089,2729,41,120,1,25,2,33951,47,Oost-Zuid-Holland,28
Age_40_49,97.0,2426,4174,360,166,8,12,25,35615,136,Oost-Zuid-Holland,28
Age_50_59,97.0,2781,1311,610,457,4,39,39,42828,529,Oost-Zuid-Holland,28
Age_60_69,97.0,2391,540,2324,1814,21,41,246,31660,1676,Oost-Zuid-Holland,28
Age_70_79,97.0,1773,1615,912,1429,0,62,37,22381,1829,Oost-Zuid-Holland,28
Age_80_150,97.0,872,751,834,1162,0,34,68,9141,2114,Oost-Zuid-Holland,28
Age_0_9,98.0,1955,913,1446,0,0,0,0,31928,0,Oost-Zuid-Holland,28
Age_10_19,98.0,2174,1525,632,426,0,8,18,35649,38,Oost-Zuid-Holland,28
Age_20_29,98.0,1934,913,567,185,1,18,10,34981,48,Oost-Zuid-Holland,28
Age_30_39,98.0,1904,2423,48,114,1,21,1,34446,47,Oost-Zuid-Holland,28
Age_40_49,98.0,2236,3733,343,169,7,11,26,36257,140,Oost-Zuid-Holland,28
Age_50_59,98.0,2568,1111,544,414,2,32,42,43337,548,Oost-Zuid-Holland,28
Age_60_69,98.0,2184,484,2074,1729,20,36,226,32203,1757,Oost-Zuid-Holland,28
Age_70_79,98.0,1644,1389,789,1346,0,69,41,22822,1938,Oost-Zuid-Holland,28
Age_80_150,98.0,805,649,772,1107,0,32,64,9331,2216,Oost-Zuid-Holland,28
Age_0_9,99.0,1813,796,1268,0,0,0,0,32365,0,Oost-Zuid-Holland,28
Age_10_19,99.0,2020,1287,541,415,0,11,22,36133,41,Oost-Zuid-Holland,28
Age_20_29,99.0,1805,765,513,169,2,24,3,35321,55,Oost-Zuid-Holland,28
Age_30_39,99.0,1770,2144,33,111,1,14,2,34879,51,Oost-Zuid-Holland,28
Age_40_49,99.0,2078,3329,295,151,8,14,28,36875,144,Oost-Zuid-Holland,28
Age_50_59,99.0,2384,931,474,379,3,37,40,43779,571,Oost-Zuid-Holland,28
Age_60_69,99.0,2034,401,1870,1625,21,35,212,32683,1832,Oost-Zuid-Holland,28
Age_70_79,99.0,1520,1218,685,1265,0,58,36,23211,2045,Oost-Zuid-Holland,28
Age_80_150,99.0,755,540,700,1069,0,30,61,9501,2320,Oost-Zuid-Holland,28
Age_0_9,100.0,1702,677,1105,0,0,0,0,32758,0,Oost-Zuid-Holland,28
Age_10_19,100.0,1895,1116,461,400,0,11,19,36524,44,Oost-Zuid-Holland,28
Age_20_29,100.0,1694,641,462,160,1,20,3,35619,57,Oost-Zuid-Holland,28
Age_30_39,100.0,1656,1862,27,98,1,19,4,35287,51,Oost-Zuid-Holland,28
Age_40_49,100.0,1946,2941,271,147,10,13,15,37432,147,Oost-Zuid-Holland,28
Age_50_59,100.0,2230,772,415,348,4,32,33,44174,590,Oost-Zuid-Holland,28
Age_60_69,100.0,1905,364,1652,1516,24,27,201,33112,1912,Oost-Zuid-Holland,28
Age_70_79,100.0,1421,1047,593,1192,0,45,29,23573,2138,Oost-Zuid-Holland,28
Age_80_150,100.0,709,467,593,1030,0,28,53,9674,2422,Oost-Zuid-Holland,28
Age_0_9,101.0,1590,586,970,0,0,0,0,33096,0,Oost-Zuid-Holland,28
Age_10_19,101.0,1782,1002,405,383,0,8,27,36817,46,Oost-Zuid-Holland,28
Age_20_29,101.0,1620,515,404,147,1,11,10,35889,60,Oost-Zuid-Holland,28
Age_30_39,101.0,1541,1660,24,93,1,17,3,35614,52,Oost-Zuid-Holland,28
Age_40_49,101.0,1823,2603,226,143,10,12,16,37935,154,Oost-Zuid-Holland,28
Age_50_59,101.0,2110,662,351,338,5,23,20,44485,604,Oost-Zuid-Holland,28
Age_60_69,101.0,1805,297,1459,1450,25,20,158,33513,1986,Oost-Zuid-Holland,28
Age_70_79,101.0,1331,892,555,1108,0,41,27,23857,2227,Oost-Zuid-Holland,28
Age_80_150,101.0,658,414,505,966,0,31,54,9842,2506,Oost-Zuid-Holland,28
Age_0_9,102.0,1503,493,863,0,0,0,0,33383,0,Oost-Zuid-Holland,28
Age_10_19,102.0,1672,889,360,353,0,7,18,37121,50,Oost-Zuid-Holland,28
Age_20_29,102.0,1548,431,344,136,1,14,8,36113,62,Oost-Zuid-Holland,28
Age_30_39,102.0,1463,1461,23,78,1,17,4,35904,54,Oost-Zuid-Holland,28
Age_40_49,102.0,1721,2333,216,134,10,8,13,38327,160,Oost-Zuid-Holland,28
Age_50_59,102.0,2004,547,317,296,5,27,25,44765,612,Oost-Zuid-Holland,28
Age_60_69,102.0,1710,247,1299,1364,28,24,153,33840,2048,Oost-Zuid-Holland,28
Age_70_79,102.0,1259,782,489,1036,0,57,23,24098,2294,Oost-Zuid-Holland,28
Age_80_150,102.0,620,359,447,907,0,28,63,9962,2590,Oost-Zuid-Holland,28
Age_0_9,103.0,1440,424,729,0,0,0,0,33649,0,Oost-Zuid-Holland,28
Age_10_19,103.0,1563,772,318,314,0,15,18,37420,50,Oost-Zuid-Holland,28
Age_20_29,103.0,1472,375,299,118,1,14,4,36310,64,Oost-Zuid-Holland,28
Age_30_39,103.0,1391,1261,21,73,2,14,4,36183,56,Oost-Zuid-Holland,28
Age_40_49,103.0,1634,2050,206,121,11,14,12,38707,167,Oost-Zuid-Holland,28
Age_50_59,103.0,1896,490,266,272,5,27,28,44989,625,Oost-Zuid-Holland,28
Age_60_69,103.0,1629,221,1132,1251,27,17,167,34164,2105,Oost-Zuid-Holland,28
Age_70_79,103.0,1202,666,422,971,0,49,30,24325,2373,Oost-Zuid-Holland,28
Age_80_150,103.0,588,313,403,818,0,28,63,10080,2683,Oost-Zuid-Holland,28
Age_0_9,104.0,1375,349,642,0,0,0,0,33876,0,Oost-Zuid-Holland,28
Age_10_19,104.0,1497,655,283,280,0,10,26,37667,52,Oost-Zuid-Holland,28
Age_20_29,104.0,1400,349,256,110,1,11,5,36458,67,Oost-Zuid-Holland,28
Age_30_39,104.0,1344,1087,17,71,2,13,2,36411,58,Oost-Zuid-Holland,28
Age_40_49,104.0,1564,1803,177,112,11,13,13,39055,174,Oost-Zuid-Holland,28
Age_50_59,104.0,1808,438,221,241,5,28,22,45198,637,Oost-Zuid-Holland,28
Age_60_69,104.0,1569,177,1011,1192,25,16,128,34418,2177,Oost-Zuid-Holland,28
Age_70_79,104.0,1140,579,370,903,0,39,34,24533,2440,Oost-Zuid-Holland,28
Age_80_150,104.0,558,273,343,768,0,27,45,10187,2775,Oost-Zuid-Holland,28
Age_0_9,105.0,1324,294,565,0,0,0,0,34059,0,Oost-Zuid-Holland,28
Age_10_19,105.0,1434,572,236,250,0,8,17,37901,52,Oost-Zuid-Holland,28
Age_20_29,105.0,1359,291,222,94,1,9,7,36604,70,Oost-Zuid-Holland,28
Age_30_39,105.0,1300,936,13,68,2,13,3,36611,59,Oost-Zuid-Holland,28
Age_40_49,105.0,1510,1594,144,108,12,7,8,39361,178,Oost-Zuid-Holland,28
Age_50_59,105.0,1743,377,201,220,5,17,17,45370,648,Oost-Zuid-Holland,28
Age_60_69,105.0,1489,168,910,1103,26,14,136,34635,2232,Oost-Zuid-Holland,28
Age_70_79,105.0,1104,506,313,811,0,42,32,24724,2506,Oost-Zuid-Holland,28
Age_80_150,105.0,546,228,292,721,0,23,35,10280,2851,Oost-Zuid-Holland,28
Age_0_9,106.0,1282,251,483,0,0,0,0,34226,0,Oost-Zuid-Holland,28
Age_10_19,106.0,1383,479,207,221,0,7,23,38096,54,Oost-Zuid-Holland,28
Age_20_29,106.0,1315,259,198,90,2,9,0,36714,70,Oost-Zuid-Holland,28
Age_30_39,106.0,1259,797,7,66,1,13,1,36801,60,Oost-Zuid-Holland,28
Age_40_49,106.0,1458,1394,126,101,11,9,9,39632,182,Oost-Zuid-Holland,28
Age_50_59,106.0,1666,339,181,194,4,17,18,45522,657,Oost-Zuid-Holland,28
Age_60_69,106.0,1434,143,811,1005,26,14,124,34872,2284,Oost-Zuid-Holland,28
Age_70_79,106.0,1067,436,279,746,0,41,19,24878,2572,Oost-Zuid-Holland,28
Age_80_150,106.0,525,203,261,655,0,18,40,10366,2908,Oost-Zuid-Holland,28
Age_0_9,107.0,1246,209,420,0,0,0,0,34367,0,Oost-Zuid-Holland,28
Age_10_19,107.0,1338,401,194,203,0,6,7,38265,56,Oost-Zuid-Holland,28
Age_20_29,107.0,1279,219,173,86,2,5,3,36820,70,Oost-Zuid-Holland,28
Age_30_39,107.0,1214,711,7,58,1,11,4,36937,62,Oost-Zuid-Holland,28
Age_40_49,107.0,1405,1243,111,92,9,8,13,39855,186,Oost-Zuid-Holland,28
Age_50_59,107.0,1613,300,149,171,5,11,18,45663,668,Oost-Zuid-Holland,28
Age_60_69,107.0,1400,107,709,946,29,14,101,35073,2334,Oost-Zuid-Holland,28
Age_70_79,107.0,1031,391,234,678,0,36,13,25036,2619,Oost-Zuid-Holland,28
Age_80_150,107.0,510,175,232,604,0,16,33,10441,2965,Oost-Zuid-Holland,28
Age_0_9,108.0,1201,191,363,0,0,0,0,34487,0,Oost-Zuid-Holland,28
Age_10_19,108.0,1296,338,168,195,0,6,9,38401,57,Oost-Zuid-Holland,28
Age_20_29,108.0,1232,198,150,78,2,2,1,36922,72,Oost-Zuid-Holland,28
Age_30_39,108.0,1183,606,7,53,1,10,2,37079,64,Oost-Zuid-Holland,28
Age_40_49,108.0,1356,1093,108,83,9,12,11,40062,188,Oost-Zuid-Holland,28
Age_50_59,108.0,1562,262,123,153,5,13,16,45790,674,Oost-Zuid-Holland,28
Age_60_69,108.0,1363,92,631,873,29,10,97,35248,2370,Oost-Zuid-Holland,28
Age_70_79,108.0,1006,334,207,630,0,26,12,25155,2668,Oost-Zuid-Holland,28
Age_80_150,108.0,496,146,198,532,0,16,47,10514,3027,Oost-Zuid-Holland,28
Age_0_9,109.0,1157,181,315,0,0,0,0,34589,0,Oost-Zuid-Holland,28
Age_10_19,109.0,1268,277,149,176,0,4,16,38523,57,Oost-Zuid-Holland,28
Age_20_29,109.0,1204,168,125,74,2,5,3,37004,72,Oost-Zuid-Holland,28
Age_30_39,109.0,1152,520,4,46,1,9,3,37205,65,Oost-Zuid-Holland,28
Age_40_49,109.0,1328,973,80,76,10,6,9,40247,193,Oost-Zuid-Holland,28
Age_50_59,109.0,1524,207,87,148,5,13,14,45919,681,Oost-Zuid-Holland,28
Age_60_69,109.0,1323,88,542,804,28,11,108,35403,2406,Oost-Zuid-Holland,28
Age_70_79,109.0,979,276,170,577,0,23,19,25286,2708,Oost-Zuid-Holland,28
Age_80_150,109.0,488,118,179,490,0,22,21,10575,3083,Oost-Zuid-Holland,28
Age_0_9,110.0,1126,151,282,0,0,0,0,34683,0,Oost-Zuid-Holland,28
Age_10_19,110.0,1237,245,132,156,0,7,12,38622,59,Oost-Zuid-Holland,28
Age_20_29,110.0,1174,142,115,69,2,5,0,37078,72,Oost-Zuid-Holland,28
Age_30_39,110.0,1126,473,5,39,1,11,2,37281,67,Oost-Zuid-Holland,28
Age_40_49,110.0,1292,859,69,68,9,5,8,40418,194,Oost-Zuid-Holland,28
Age_50_59,110.0,1502,170,69,124,6,9,15,46009,694,Oost-Zuid-Holland,28
Age_60_69,110.0,1301,72,467,731,30,13,90,35558,2451,Oost-Zuid-Holland,28
Age_70_79,110.0,958,239,143,516,0,29,18,25380,2755,Oost-Zuid-Holland,28
Age_80_150,110.0,477,92,162,468,0,9,16,10622,3130,Oost-Zuid-Holland,28
Age_0_9,111.0,1106,126,252,0,0,0,0,34758,0,Oost-Zuid-Holland,28
Age_10_19,111.0,1212,203,112,143,0,6,13,38721,60,Oost-Zuid-Holland,28
Age_20_29,111.0,1157,110,103,61,1,6,3,37144,72,Oost-Zuid-Holland,28
Age_30_39,111.0,1100,415,3,31,1,8,1,37377,69,Oost-Zuid-Holland,28
Age_40_49,111.0,1262,765,60,64,9,5,4,40556,197,Oost-Zuid-Holland,28
Age_50_59,111.0,1473,138,67,101,6,10,13,46089,701,Oost-Zuid-Holland,28
Age_60_69,111.0,1266,72,420,647,26,19,91,35690,2482,Oost-Zuid-Holland,28
Age_70_79,111.0,937,206,129,455,0,27,15,25463,2806,Oost-Zuid-Holland,28
Age_80_150,111.0,464,86,144,415,0,14,28,10665,3160,Oost-Zuid-Holland,28
Age_0_9,112.0,1087,103,216,0,0,0,0,34836,0,Oost-Zuid-Holland,28
Age_10_19,112.0,1191,177,92,131,0,6,10,38803,60,Oost-Zuid-Holland,28
Age_20_29,112.0,1137,102,80,55,1,4,2,37202,74,Oost-Zuid-Holland,28
Age_30_39,112.0,1073,362,3,30,1,4,2,37461,69,Oost-Zuid-Holland,28
Age_40_49,112.0,1244,670,52,55,9,8,6,40678,200,Oost-Zuid-Holland,28
Age_50_59,112.0,1448,117,65,83,5,11,11,46151,707,Oost-Zuid-Holland,28
Age_60_69,112.0,1244,58,387,582,24,18,83,35811,2506,Oost-Zuid-Holland,28
Age_70_79,112.0,925,169,118,413,0,14,9,25544,2846,Oost-Zuid-Holland,28
Age_80_150,112.0,455,78,114,384,0,11,23,10715,3196,Oost-Zuid-Holland,28
Age_0_9,113.0,1062,94,188,0,0,0,0,34898,0,Oost-Zuid-Holland,28
Age_10_19,113.0,1174,141,87,121,0,4,4,38879,60,Oost-Zuid-Holland,28
Age_20_29,113.0,1118,90,73,48,1,3,1,37248,75,Oost-Zuid-Holland,28
Age_30_39,113.0,1055,314,4,26,1,2,3,37531,69,Oost-Zuid-Holland,28
Age_40_49,113.0,1227,583,62,55,9,4,7,40773,202,Oost-Zuid-Holland,28
