Time,H_Achterhoek,H_Agglomeratie_s_Gravenhage,H_AgglomeratieHaarlem,H_AgglomeratieLeidenenBollenstreek,H_Alkmaarenomgeving,H_Arnhem_Nijmegen,H_DelftenWestland,H_Delfzijlenomgeving,H_Flevoland,H_Groot_Amsterdam,H_Groot_Rijnmond,H_HetGooienVechtstreek,H_IJmond,H_KopvanNoord_Holland,H_Midden_Limburg,H_Midden_Noord_Brabant,H_Noord_Drenthe,H_Noord_Friesland,H_Noord_Limburg,H_Noord_Overijssel,H_Noordoost_Noord_Brabant,H_Oost_Groningen,H_Oost_Zuid_Holland,H_OverigGroningen,H_OverigZeeland,H_Twente,H_Utrecht,H_Veluwe,H_West_Noord_Brabant,H_Zaanstreek,H_Zeeuwsch_Vlaanderen,H_Zuid_Limburg,H_Zuidoost_Drenthe,H_Zuidoost_Friesland,H_Zuidoost_Noord_Brabant,H_Zuidoost_Zuid_Holland,H_Zuidwest_Drenthe,H_Zuidwest_Friesland,H_Zuidwest_Gelderland,H_Zuidwest_Overijssel,Patients in queue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,6,1,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,6,1,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0
46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0
47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0
48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,13,1,0,0,0,0,0
49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,14,2,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,13,3,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,9,0,0,0,0,0,0,0,17,0,0,1,0,0,16,3,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,9,0,0,0,0,0,0,0,19,0,0,1,0,0,17,3,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,10,0,0,0,0,0,0,0,20,0,0,1,0,0,16,3,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,10,0,0,0,0,0,0,0,21,0,0,1,0,0,16,3,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,12,0,0,0,0,0,0,0,21,0,0,1,0,0,19,3,0,0,0,0,0
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,13,0,0,0,0,0,0,0,21,0,0,1,0,0,20,3,0,0,0,0,0
57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,13,0,0,0,0,0,0,0,20,0,0,1,0,0,23,3,0,0,0,0,0
58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,14,0,0,0,0,0,0,0,22,0,0,1,0,0,23,4,0,0,0,0,0
59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,17,0,0,0,0,0,0,0,23,0,0,1,0,0,25,7,0,0,0,0,0
60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,16,0,0,0,1,0,0,0,25,0,0,1,0,0,29,6,0,0,0,0,0
61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,16,0,0,0,1,0,0,0,29,0,0,1,0,0,30,6,0,0,0,0,0
62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,18,0,0,0,1,0,0,0,31,0,0,1,0,0,32,6,0,0,0,0,0
63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,2,0,19,0,0,0,1,0,0,0,36,0,0,1,0,0,33,6,0,0,0,0,0
64,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,14,0,0,2,0,28,0,0,0,0,0,0,0,37,0,0,2,0,0,38,6,0,0,0,0,0
65,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,16,0,0,2,0,33,0,0,0,0,0,0,0,43,0,0,2,0,0,41,6,0,0,0,0,0
66,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,21,0,0,1,0,35,0,0,0,1,0,0,0,46,0,0,3,0,0,44,5,0,0,0,0,0
67,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,25,0,0,1,0,32,0,0,0,1,0,0,0,45,0,0,4,0,0,46,7,0,0,1,0,0
68,2,0,0,0,0,2,0,0,1,0,3,0,0,0,0,27,0,0,1,0,35,0,0,0,1,0,0,0,47,0,0,4,0,0,52,7,0,0,0,0,0
69,2,0,0,0,0,2,0,0,1,1,3,0,0,0,1,32,0,0,1,0,41,0,2,0,1,0,0,0,53,0,0,4,0,0,55,8,0,0,0,0,0
70,2,0,0,0,0,2,0,0,1,1,3,0,0,0,0,37,0,0,1,0,47,0,2,0,1,0,0,0,57,0,0,4,0,0,56,7,0,0,0,0,0
71,2,0,0,0,0,2,0,0,1,1,3,0,0,0,0,41,0,0,2,0,46,0,2,0,1,0,0,0,62,0,0,5,0,0,59,10,0,0,0,0,0
72,2,0,0,0,0,2,0,0,1,1,3,0,0,0,0,46,0,0,2,0,51,0,1,0,1,0,0,0,66,0,0,6,0,0,61,11,0,0,1,0,0
73,2,0,0,0,0,2,0,0,1,2,3,0,0,0,0,53,0,0,3,0,55,0,1,0,1,0,0,0,69,0,0,5,0,0,65,11,0,0,1,0,0
74,2,0,0,0,0,2,0,0,1,2,5,0,0,0,0,59,0,0,3,0,62,0,1,0,1,0,0,0,76,0,0,6,0,0,73,14,0,0,1,0,0
75,2,0,0,0,0,3,0,0,1,3,5,1,0,0,0,64,0,1,3,0,63,0,2,0,2,0,0,0,89,0,0,7,0,1,81,16,0,0,0,0,0
76,1,0,0,0,0,3,0,0,1,4,5,1,0,0,0,64,0,1,4,0,72,0,2,0,2,0,0,0,96,0,0,8,0,1,92,17,0,0,1,0,0
77,2,0,0,0,0,4,0,0,1,4,6,5,0,0,1,64,0,1,5,0,77,0,3,0,3,0,0,2,96,0,0,9,1,1,102,17,0,1,3,1,0
78,2,1,0,1,0,4,0,0,1,5,8,6,1,0,2,64,0,1,6,0,84,0,4,0,2,0,0,2,96,0,0,11,3,1,117,18,0,1,4,1,0
79,3,2,1,1,0,6,0,0,2,6,9,8,1,0,4,64,0,2,6,0,84,0,6,0,2,0,3,2,96,0,1,13,3,1,130,19,0,2,7,3,0
80,6,2,1,1,1,7,0,0,5,7,12,9,1,0,6,64,1,4,9,1,84,0,9,2,4,1,5,4,96,0,2,14,3,4,130,18,0,4,7,4,0
81,7,3,1,3,4,10,0,0,7,10,16,11,4,0,8,64,2,5,10,2,84,0,11,3,6,2,7,6,96,0,2,15,4,7,130,22,0,5,11,5,0
82,10,6,5,3,6,12,0,0,7,10,18,10,7,0,9,64,4,8,12,3,84,0,12,2,10,5,9,7,96,0,1,15,6,8,130,30,0,6,11,7,0
83,11,8,5,6,9,12,0,0,8,12,20,9,10,0,12,64,5,11,14,3,84,0,14,3,12,5,9,7,96,0,1,20,7,6,130,28,0,7,15,7,0
84,13,11,7,9,10,16,0,0,9,12,21,10,10,0,17,64,6,14,14,3,84,0,17,7,17,6,13,8,96,0,1,24,9,6,130,32,0,9,15,10,0
85,15,13,6,12,12,17,0,0,10,15,23,12,11,0,16,64,9,15,17,6,84,0,18,7,18,7,16,14,96,0,3,31,10,9,130,36,0,12,17,13,0
86,15,13,10,16,15,20,0,0,14,20,23,14,14,0,20,64,9,19,16,7,84,0,21,7,23,8,18,16,96,0,5,34,14,14,130,40,0,14,18,14,0
87,18,15,17,19,21,22,0,0,16,22,25,15,15,0,21,64,14,26,21,7,84,0,22,8,26,9,19,21,96,0,5,39,13,17,130,39,0,17,18,14,0
88,22,18,17,21,20,26,0,0,22,29,29,18,18,0,24,64,14,28,23,10,84,0,26,11,26,13,27,24,96,0,9,43,12,24,130,43,0,20,18,14,0
89,23,22,25,24,20,29,0,0,23,34,35,24,18,0,31,64,16,35,29,13,84,0,26,14,26,15,32,27,96,0,12,51,12,27,130,48,0,20,18,18,0
90,31,28,29,31,23,34,0,0,26,38,48,28,18,0,34,64,16,36,32,15,84,0,26,16,26,18,34,29,96,0,12,54,16,33,130,48,0,19,18,20,0
91,37,31,31,34,28,38,0,0,26,42,52,30,18,0,34,64,16,44,32,19,84,0,26,24,26,23,37,33,96,0,14,59,18,36,130,48,0,20,18,24,0
92,38,34,36,34,36,43,0,0,26,49,64,30,18,0,34,64,16,44,32,27,84,0,26,34,26,31,47,39,96,0,18,59,26,36,130,48,0,20,18,24,0
93,38,45,39,34,40,50,0,0,26,51,76,30,18,0,34,64,16,44,32,33,84,0,26,39,26,37,50,50,96,0,18,72,32,36,130,48,0,20,18,24,0
94,38,54,42,34,49,62,0,0,26,61,88,30,18,0,34,64,16,44,32,46,84,0,26,45,26,45,67,60,96,0,18,83,41,36,130,48,0,20,18,24,0
95,38,64,42,34,56,75,0,0,26,73,100,30,18,0,34,64,16,44,32,55,84,0,26,56,26,60,84,69,96,0,18,103,42,36,130,48,0,20,18,24,0
96,38,79,42,34,56,94,0,0,26,95,120,30,18,0,34,64,16,44,32,63,84,0,26,73,26,67,97,83,96,0,18,114,42,36,130,48,0,20,18,24,0
97,38,96,42,34,56,114,0,0,26,114,145,30,18,0,34,64,16,44,32,73,84,0,26,91,26,76,121,90,96,0,18,114,42,36,130,48,0,20,18,24,0
98,38,106,42,34,56,128,0,0,26,133,166,30,18,0,34,64,16,44,32,86,84,0,26,109,26,76,146,90,96,0,18,114,42,36,130,48,0,20,18,24,0
99,38,106,42,34,56,128,0,0,26,140,226,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,0
100,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,156
101,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,273
102,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,287
103,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,297
104,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,334
105,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,335
106,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,382
107,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,404
108,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,467
109,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,538
110,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,549
111,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,569
112,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,636
113,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,735
114,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,804
115,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,857
116,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,846
117,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,937
118,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,955
119,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1017
120,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1085
121,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1187
122,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1192
123,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1268
124,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1336
125,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1456
126,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1634
127,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1587
128,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1688
129,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1797
130,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1872
131,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,1978
132,38,106,42,34,56,128,0,0,26,140,244,30,18,0,34,64,16,44,32,86,84,0,26,120,26,76,212,90,96,0,18,114,42,36,130,48,0,20,18,24,2084
